,Flight_ID,Source_Airport,Dest_Airport,Dep_Time,Arr_Time,Dep_Date,Arr_Date
145,13557,21,19,20,19,1,2
350,13762,21,15,20,4,1,2
269,13681,22,12,20,4,1,2
106,13518,23,2,20,11,1,2
736,14148,23,4,20,11,1,2
208,13620,25,21,20,22,1,1
601,14013,25,7,20,7,1,2
976,14388,25,26,20,7,1,2
130,13542,26,22,20,10,1,2
728,14140,27,2,20,13,1,2
367,13779,28,29,20,13,1,2
327,13739,1,6,21,2,1,2
612,14024,1,27,21,1,1,2
379,13791,2,8,21,11,1,2
301,13713,3,29,21,14,1,2
689,14101,3,5,21,13,1,2
47,13459,5,25,21,15,1,2
521,13933,5,20,21,2,1,2
591,14003,5,11,21,15,1,2
904,14316,5,26,21,24,1,1
323,13735,6,23,21,18,1,2
329,13741,6,29,21,2,1,2
354,13766,6,5,21,24,1,1
537,13949,6,18,21,11,1,2
44,13456,7,17,21,5,1,2
321,13733,8,2,21,12,1,2
896,14308,8,14,21,8,1,2
411,13823,9,1,21,3,1,2
967,14379,10,6,21,5,1,2
451,13863,11,21,21,14,1,2
587,13999,11,22,21,20,1,2
404,13816,12,23,21,9,1,2
478,13890,13,9,21,5,1,2
666,14078,13,18,21,19,1,2
312,13724,14,16,21,1,1,2
910,14322,14,22,21,2,1,2
958,14370,14,29,21,4,1,2
38,13450,16,10,21,20,1,2
964,14376,16,14,21,8,1,2
67,13479,18,24,21,16,1,2
255,13667,20,9,21,15,1,2
862,14274,21,9,21,9,1,2
887,14299,21,23,21,11,1,2
191,13603,22,4,21,6,1,2
870,14282,23,22,21,4,1,2
623,14035,24,16,21,19,1,2
942,14354,24,26,21,3,1,2
866,14278,25,20,21,13,1,2
932,14344,25,7,21,15,1,2
281,13693,26,15,21,16,1,2
328,13740,26,4,21,9,1,2
499,13911,26,29,21,10,1,2
30,13442,27,7,21,24,1,1
701,14113,27,14,21,24,1,1
970,14382,27,11,21,5,1,2
656,14068,29,17,21,8,1,2
334,13746,2,18,22,1,1,2
735,14147,2,12,22,2,1,2
634,14046,3,18,22,24,1,1
454,13866,4,3,22,3,1,2
667,14079,4,9,22,11,1,2
58,13470,6,17,22,17,1,2
74,13486,8,12,22,2,1,2
917,14329,9,20,22,10,1,2
298,13710,10,12,22,21,1,2
712,14124,10,6,22,3,1,2
894,14306,10,28,22,5,1,2
313,13725,12,4,22,24,1,1
180,13592,13,11,22,20,1,2
401,13813,13,11,22,12,1,2
597,14009,13,7,22,18,1,2
178,13590,14,13,22,21,1,2
544,13956,14,30,22,4,1,2
79,13491,15,29,22,14,1,2
263,13675,15,14,22,11,1,2
579,13991,15,20,22,15,1,2
143,13555,17,22,22,1,1,2
991,14403,17,21,22,9,1,2
95,13507,18,1,22,13,1,2
696,14108,18,15,22,11,1,2
776,14188,18,12,22,9,1,2
788,14200,18,23,22,19,1,2
112,13524,19,21,22,3,1,2
287,13699,21,15,22,23,1,1
839,14251,21,1,22,24,1,1
868,14280,21,14,22,17,1,2
182,13594,22,16,22,3,1,2
556,13968,22,15,22,5,1,2
5,13417,23,7,22,17,1,2
913,14325,24,20,22,3,1,2
965,14377,24,3,22,20,1,2
109,13521,25,19,22,8,1,2
275,13687,26,9,22,14,1,2
120,13532,27,3,22,3,1,2
257,13669,27,22,22,19,1,2
507,13919,27,24,22,18,1,2
431,13843,28,13,22,21,1,2
607,14019,29,16,22,12,1,2
679,14091,29,13,22,8,1,2
196,13608,1,6,23,11,1,2
239,13651,1,27,23,9,1,2
245,13657,4,25,23,11,1,2
192,13604,6,27,23,2,1,2
455,13867,7,21,23,17,1,2
733,14145,7,6,23,8,1,2
363,13775,8,3,23,4,1,2
823,14235,8,1,23,3,1,2
919,14331,9,11,23,20,1,2
260,13672,11,14,23,24,1,1
3,13415,12,9,23,14,1,2
931,14343,12,2,23,9,1,2
793,14205,15,14,23,2,1,2
396,13808,16,15,23,20,1,2
573,13985,18,2,23,10,1,2
602,14014,19,9,23,14,1,2
879,14291,19,28,23,15,1,2
249,13661,20,14,23,3,1,2
128,13540,21,12,23,15,1,2
871,14283,22,25,23,24,1,1
581,13993,23,25,23,13,1,2
617,14029,23,11,23,10,1,2
387,13799,24,15,23,14,1,2
833,14245,24,19,23,20,1,2
530,13942,25,28,23,11,1,2
639,14051,25,1,23,10,1,2
640,14052,25,23,23,10,1,2
968,14380,25,5,23,7,1,2
502,13914,26,11,23,3,1,2
233,13645,27,24,23,13,1,2
881,14293,27,11,23,14,1,2
436,13848,28,5,23,9,1,2
230,13642,30,29,23,4,1,2
497,13909,30,4,23,22,1,2
664,14076,30,20,23,22,1,2
262,13674,1,19,24,15,1,2
558,13970,1,6,24,7,1,2
605,14017,1,11,24,19,1,2
992,14404,1,8,24,10,1,2
742,14154,2,14,24,8,1,2
261,13673,3,17,24,15,1,2
911,14323,4,17,24,2,1,2
232,13644,5,4,24,16,1,2
150,13562,6,7,24,13,1,2
206,13618,6,11,24,9,1,2
724,14136,6,19,24,2,1,2
760,14172,6,30,24,2,1,2
683,14095,7,10,24,7,1,2
813,14225,8,21,24,11,1,2
9,13421,9,16,24,9,1,2
51,13463,9,25,24,9,1,2
596,14008,11,4,24,18,1,2
782,14194,11,6,24,13,1,2
836,14248,11,30,24,22,1,2
432,13844,12,25,24,23,1,2
34,13446,14,19,24,16,1,2
526,13938,14,20,24,1,1,2
114,13526,15,27,24,6,1,2
304,13716,15,25,24,10,1,2
340,13752,15,3,24,10,1,2
690,14102,15,29,24,15,1,2
267,13679,16,23,24,8,1,2
448,13860,17,27,24,20,1,2
822,14234,17,18,24,20,1,2
155,13567,18,15,24,21,1,2
273,13685,18,17,24,14,1,2
680,14092,18,11,24,16,1,2
393,13805,19,2,24,18,1,2
854,14266,19,12,24,14,1,2
997,14409,21,27,24,2,1,2
139,13551,22,17,24,12,1,2
842,14254,22,21,24,14,1,2
765,14177,23,5,24,2,1,2
90,13502,24,9,24,19,1,2
969,14381,26,17,24,10,1,2
100,13512,27,12,24,19,1,2
305,13717,28,21,24,10,1,2
391,13803,28,8,24,3,1,2
471,13883,28,21,24,21,1,2
644,14056,28,10,24,19,1,2
452,13864,29,17,24,1,1,2
585,13997,29,21,24,14,1,2
953,14365,29,17,24,22,1,2
1512,14924,1,19,1,7,2,2
1979,15391,2,25,1,13,2,2
1031,14443,3,15,1,17,2,2
1351,14763,5,19,1,5,2,2
1431,14843,5,17,1,4,2,2
1290,14702,7,6,1,20,2,2
1748,15160,7,26,1,2,2,2
1978,15390,8,30,1,20,2,2
1218,14630,9,19,1,22,2,2
1815,15227,10,5,1,19,2,2
1409,14821,12,24,1,4,2,2
1724,15136,12,9,1,7,2,2
1869,15281,12,30,1,13,2,2
1617,15029,14,25,1,20,2,2
1333,14745,17,13,1,21,2,2
1016,14428,19,20,1,14,2,2
1049,14461,19,15,1,21,2,2
1250,14662,19,22,1,23,2,2
1302,14714,21,8,1,19,2,2
1725,15137,22,5,1,23,2,2
1779,15191,22,28,1,10,2,2
1159,14571,23,6,1,23,2,2
1261,14673,24,17,1,18,2,2
1329,14741,24,9,1,23,2,2
1721,15133,24,20,1,10,2,2
1977,15389,25,6,1,22,2,2
1496,14908,26,11,1,18,2,2
1640,15052,26,8,1,3,2,2
1038,14450,28,17,1,17,2,2
1109,14521,29,3,1,19,2,2
1173,14585,30,3,1,9,2,2
1645,15057,30,29,1,21,2,2
1930,15342,30,13,1,10,2,2
1227,14639,1,2,2,3,2,2
1495,14907,1,27,2,1,2,3
1273,14685,2,15,2,3,2,2
1506,14918,2,4,2,11,2,2
1543,14955,4,2,2,15,2,2
1078,14490,6,12,2,21,2,2
1257,14669,6,29,2,18,2,2
1579,14991,6,7,2,13,2,2
1769,15181,6,17,2,6,2,2
1652,15064,8,29,2,12,2,2
1129,14541,10,21,2,3,2,2
1397,14809,11,19,2,17,2,2
1403,14815,11,10,2,1,2,3
1775,15187,11,3,2,18,2,2
1058,14470,13,12,2,12,2,2
1940,15352,13,7,2,21,2,2
1066,14478,15,16,2,11,2,2
1210,14622,15,28,2,23,2,2
1135,14547,16,12,2,4,2,2
1989,15401,16,5,2,3,2,2
1342,14754,20,14,2,18,2,2
1798,15210,20,12,2,12,2,2
1117,14529,21,10,2,1,2,3
1398,14810,21,1,2,15,2,2
1639,15051,21,7,2,1,2,3
1739,15151,21,26,2,15,2,2
1880,15292,21,25,2,4,2,2
1106,14518,22,29,2,19,2,2
1221,14633,22,27,2,5,2,2
1256,14668,23,29,2,21,2,2
1680,15092,23,9,2,1,2,3
1729,15141,23,3,2,19,2,2
1097,14509,24,13,2,9,2,2
1864,15276,24,3,2,4,2,2
1621,15033,25,8,2,5,2,2
1785,15197,25,19,2,3,2,2
1198,14610,26,17,2,14,2,2
1136,14548,27,11,2,1,2,3
1451,14863,28,19,2,6,2,2
1881,15293,28,23,2,5,2,2
1522,14934,29,28,2,5,2,2
1439,14851,30,2,2,18,2,2
1605,15017,30,18,2,11,2,2
1890,15302,30,14,2,21,2,2
1180,14592,1,20,3,17,2,2
1252,14664,1,7,3,6,2,2
1515,14927,1,19,3,10,2,2
1205,14617,2,17,3,23,2,2
1946,15358,2,18,3,19,2,2
1551,14963,5,19,3,7,2,2
1046,14458,7,9,3,24,2,2
1299,14711,7,23,3,24,2,2
1596,15008,7,12,3,18,2,2
1232,14644,8,4,3,9,2,2
1834,15246,8,17,3,10,2,2
1919,15331,8,14,3,1,2,3
1905,15317,9,15,3,21,2,2
1413,14825,10,15,3,21,2,2
1828,15240,10,3,3,5,2,2
1832,15244,10,11,3,1,2,3
1371,14783,11,30,3,5,2,2
1490,14902,12,13,3,2,2,3
1901,15313,12,29,3,19,2,2
1948,15360,12,3,3,24,2,2
1147,14559,13,24,3,18,2,2
1251,14663,18,28,3,24,2,2
1988,15400,18,13,3,20,2,2
1092,14504,22,7,3,10,2,2
1845,15257,22,19,3,23,2,2
1377,14789,23,30,3,12,2,2
1550,14962,23,30,3,16,2,2
1656,15068,23,20,3,10,2,2
1278,14690,24,23,3,14,2,2
1457,14869,24,17,3,9,2,2
1348,14760,25,2,3,4,2,2
1337,14749,26,13,3,6,2,2
1139,14551,27,5,3,22,2,2
1226,14638,27,20,3,19,2,2
1395,14807,27,25,3,10,2,2
1928,15340,28,24,3,7,2,2
1196,14608,29,13,3,11,2,2
1660,15072,29,21,3,9,2,2
1897,15309,30,6,3,6,2,2
1253,14665,1,23,4,19,2,2
1364,14776,1,26,4,13,2,2
1441,14853,1,14,4,17,2,2
1443,14855,1,12,4,7,2,2
1816,15228,1,29,4,23,2,2
1817,15229,1,8,4,11,2,2
1941,15353,1,19,4,15,2,2
1481,14893,2,28,4,21,2,2
1584,14996,2,16,4,11,2,2
1619,15031,2,16,4,17,2,2
1432,14844,3,30,4,14,2,2
1197,14609,4,24,4,2,2,3
1037,14449,5,7,4,24,2,2
1142,14554,5,27,4,7,2,2
1365,14777,5,11,4,15,2,2
1484,14896,6,25,4,2,2,3
1603,15015,6,12,4,22,2,2
1168,14580,8,24,4,7,2,2
1783,15195,8,27,4,23,2,2
1853,15265,8,13,4,18,2,2
1379,14791,9,6,4,12,2,2
1161,14573,11,5,4,12,2,2
1335,14747,11,12,4,23,2,2
1843,15255,12,21,4,8,2,2
1313,14725,13,15,4,17,2,2
1678,15090,13,1,4,13,2,2
1936,15348,14,23,4,23,2,2
1113,14525,15,5,4,20,2,2
1604,15016,15,14,4,20,2,2
1796,15208,15,24,4,12,2,2
1690,15102,16,11,4,14,2,2
1837,15249,16,17,4,11,2,2
1907,15319,16,12,4,23,2,2
1972,15384,17,21,4,7,2,2
1013,14425,18,4,4,13,2,2
1043,14455,18,2,4,15,2,2
1679,15091,18,10,4,9,2,2
1213,14625,20,17,4,6,2,2
1327,14739,20,5,4,7,2,2
1237,14649,21,3,4,1,2,3
1473,14885,21,30,4,23,2,2
1488,14900,21,23,4,10,2,2
1715,15127,22,20,4,20,2,2
1937,15349,22,20,4,20,2,2
1188,14600,24,14,4,19,2,2
1318,14730,24,18,4,6,2,2
1411,14823,24,13,4,8,2,2
1062,14474,25,17,4,19,2,2
1393,14805,25,30,4,22,2,2
1859,15271,25,15,4,15,2,2
1014,14426,27,23,4,24,2,2
1606,15018,28,16,4,8,2,2
1922,15334,28,24,4,23,2,2
1093,14505,29,4,4,13,2,2
1685,15097,29,21,4,15,2,2
1160,14572,30,16,4,24,2,2
1663,15075,30,22,4,19,2,2
1759,15171,1,2,5,12,2,2
1249,14661,2,1,5,18,2,2
1343,14755,2,25,5,15,2,2
1482,14894,2,9,5,19,2,2
1042,14454,3,24,5,21,2,2
1786,15198,3,7,5,3,2,3
1143,14555,4,5,5,8,2,2
1223,14635,4,16,5,18,2,2
1075,14487,7,24,5,7,2,2
1217,14629,7,24,5,4,2,3
1478,14890,7,9,5,1,2,3
1566,14978,7,12,5,8,2,2
1060,14472,8,12,5,6,2,2
1074,14486,9,2,5,18,2,2
1921,15333,9,4,5,9,2,2
1782,15194,10,15,5,20,2,2
1297,14709,11,18,5,3,2,3
1658,15070,11,6,5,24,2,2
1970,15382,13,25,5,2,2,3
1070,14482,14,13,5,16,2,2
1654,15066,14,16,5,8,2,2
1938,15350,14,13,5,7,2,2
1094,14506,15,27,5,12,2,2
1305,14717,17,24,5,8,2,2
1325,14737,17,6,5,8,2,2
1747,15159,17,28,5,2,2,3
1375,14787,18,21,5,24,2,2
1472,14884,18,19,5,12,2,2
1980,15392,18,9,5,19,2,2
1771,15183,19,16,5,19,2,2
1913,15325,19,3,5,10,2,2
1308,14720,20,22,5,14,2,2
1428,14840,20,28,5,21,2,2
1835,15247,20,9,5,2,2,3
1464,14876,21,22,5,18,2,2
1392,14804,23,15,5,19,2,2
1321,14733,25,20,5,7,2,2
1823,15235,25,20,5,20,2,2
1967,15379,25,24,5,12,2,2
1687,15099,26,10,5,4,2,3
1718,15130,26,22,5,14,2,2
1933,15345,26,10,5,17,2,2
1984,15396,26,25,5,11,2,2
1622,15034,27,3,5,3,2,3
1929,15341,28,11,5,16,2,2
1103,14515,30,16,5,11,2,2
1219,14631,1,18,6,4,2,3
1430,14842,1,24,6,18,2,2
1466,14878,1,6,6,13,2,2
1171,14583,3,2,6,14,2,2
1424,14836,3,23,6,11,2,2
1964,15376,3,26,6,13,2,2
1032,14444,4,3,6,21,2,2
1271,14683,4,13,6,21,2,2
1150,14562,5,14,6,12,2,2
1918,15330,6,29,6,19,2,2
1655,15067,7,13,6,24,2,2
1677,15089,8,13,6,7,2,2
1177,14589,9,2,6,12,2,2
1322,14734,9,27,6,17,2,2
1732,15144,9,27,6,23,2,2
1341,14753,10,29,6,15,2,2
1618,15030,11,25,6,10,2,2
1875,15287,12,25,6,15,2,2
1681,15093,13,8,6,1,2,3
1719,15131,13,12,6,8,2,2
1806,15218,15,20,6,14,2,2
1855,15267,16,1,6,5,2,3
1500,14912,17,21,6,3,2,3
1705,15117,18,14,6,19,2,2
1017,14429,19,25,6,21,2,2
1829,15241,19,21,6,16,2,2
1228,14640,22,30,6,21,2,2
1757,15169,23,16,6,3,2,3
1990,15402,23,27,6,20,2,2
1081,14493,24,25,6,12,2,2
1181,14593,25,3,6,4,2,3
1627,15039,25,21,6,19,2,2
1697,15109,25,24,6,24,2,2
1465,14877,26,7,6,9,2,2
1555,14967,26,21,6,22,2,2
1562,14974,26,2,6,9,2,2
1023,14435,27,18,6,7,2,2
1030,14442,27,5,6,1,2,3
1475,14887,29,12,6,22,2,2
1996,15408,29,16,6,12,2,2
1730,15142,1,19,7,24,2,2
1643,15055,2,13,7,14,2,2
1004,14416,5,4,7,18,2,2
1207,14619,5,29,7,21,2,2
1192,14604,6,10,7,18,2,2
1628,15040,6,12,7,22,2,2
1050,14462,9,30,7,20,2,2
1960,15372,9,21,7,4,2,3
1499,14911,10,20,7,13,2,2
1646,15058,10,2,7,19,2,2
1269,14681,11,12,7,4,2,3
1607,15019,11,15,7,2,2,3
1965,15377,11,29,7,18,2,2
1068,14480,12,11,7,6,2,3
1423,14835,12,28,7,13,2,2
1536,14948,14,13,7,12,2,2
1083,14495,15,26,7,22,2,2
1358,14770,15,4,7,2,2,3
1507,14919,15,20,7,8,2,2
1637,15049,15,1,7,16,2,2
1372,14784,16,22,7,23,2,2
1800,15212,17,28,7,11,2,2
1892,15304,17,4,7,8,2,2
1523,14935,18,2,7,3,2,3
1825,15237,19,20,7,9,2,2
1001,14413,20,5,7,16,2,2
1104,14516,21,4,7,6,2,3
1528,14940,21,4,7,2,2,3
1033,14445,22,7,7,22,2,2
1179,14591,23,16,7,9,2,2
1548,14960,23,2,7,13,2,2
1923,15335,23,22,7,17,2,2
1950,15362,23,13,7,3,2,3
1665,15077,25,24,7,10,2,2
1526,14938,26,2,7,21,2,2
1842,15254,26,17,7,19,2,2
1955,15367,27,2,7,2,2,3
1609,15021,28,11,7,21,2,2
1810,15222,28,22,7,3,2,3
1086,14498,29,28,7,18,2,2
1163,14575,29,6,7,2,2,3
1597,15009,29,11,7,19,2,2
1399,14811,30,28,7,21,2,2
1902,15314,30,18,7,19,2,2
1258,14670,2,24,8,21,2,2
1914,15326,2,6,8,21,2,2
1638,15050,7,30,8,11,2,2
1238,14650,9,12,8,1,2,3
1436,14848,10,29,8,10,2,2
1446,14858,10,25,8,7,2,3
1331,14743,13,21,8,9,2,2
1794,15206,13,9,8,20,2,2
1821,15233,15,18,8,1,2,3
1784,15196,16,11,8,5,2,3
1450,14862,17,29,8,22,2,2
1899,15311,17,12,8,21,2,2
1691,15103,18,5,8,10,2,2
1127,14539,19,17,8,17,2,2
1420,14832,19,9,8,22,2,2
1629,15041,19,4,8,11,2,2
1733,15145,19,23,8,13,2,2
1019,14431,20,27,8,19,2,2
1669,15081,20,25,8,23,2,2
1717,15129,20,14,8,7,2,3
1315,14727,21,10,8,16,2,2
1503,14915,22,12,8,22,2,2
1516,14928,22,19,8,23,2,2
1334,14746,25,29,8,22,2,2
1231,14643,26,21,8,17,2,2
1939,15351,26,3,8,17,2,2
1492,14904,28,14,8,21,2,2
1648,15060,30,5,8,17,2,2
1830,15242,1,2,9,23,2,2
1166,14578,2,11,9,15,2,2
1755,15167,2,13,9,1,2,3
1789,15201,2,15,9,10,2,2
1926,15338,2,22,9,17,2,2
1167,14579,3,19,9,12,2,2
1024,14436,4,28,9,5,2,3
1236,14648,4,29,9,15,2,2
1763,15175,4,5,9,3,2,3
1309,14721,5,24,9,7,2,3
1386,14798,5,14,9,7,2,3
1581,14993,6,12,9,24,2,2
1571,14983,7,29,9,8,2,3
1065,14477,8,1,9,1,2,3
1699,15111,8,2,9,19,2,2
1052,14464,9,17,9,19,2,2
1502,14914,9,17,9,3,2,3
1753,15165,11,27,9,7,2,3
1889,15301,12,30,9,22,2,2
1018,14430,13,29,9,11,2,2
1703,15115,13,9,9,3,2,3
1296,14708,15,7,9,1,2,3
1157,14569,16,12,9,21,2,2
1408,14820,17,23,9,6,2,3
999,14411,19,8,9,10,2,2
1284,14696,19,14,9,14,2,2
1573,14985,19,11,9,24,2,2
1279,14691,20,19,9,1,2,3
1731,15143,20,5,9,14,2,2
1057,14469,22,19,9,17,2,2
1088,14500,22,4,9,18,2,2
1624,15036,23,27,9,21,2,2
1072,14484,25,21,9,21,2,2
1362,14774,25,24,9,13,2,2
1546,14958,25,14,9,19,2,2
1101,14513,27,10,9,23,2,2
1185,14597,27,18,9,2,2,3
1468,14880,1,16,10,9,2,3
1328,14740,3,22,10,3,2,3
1742,15154,3,19,10,5,2,3
1089,14501,5,29,10,7,2,3
1276,14688,6,22,10,23,2,2
1355,14767,6,19,10,15,2,2
1022,14434,7,30,10,6,2,3
1727,15139,8,10,10,2,2,3
1193,14605,9,24,10,3,2,3
1389,14801,9,6,10,19,2,2
1055,14467,10,30,10,6,2,3
1474,14886,10,15,10,24,2,2
1357,14769,11,16,10,1,2,3
1539,14951,12,24,10,15,2,2
1726,15138,12,26,10,6,2,3
1338,14750,14,12,10,17,2,2
1069,14481,15,28,10,17,2,2
1527,14939,15,30,10,24,2,2
1787,15199,15,16,10,15,2,2
1982,15394,15,18,10,9,2,3
1376,14788,16,30,10,9,2,3
1760,15172,16,19,10,20,2,2
1061,14473,17,21,10,1,2,3
1427,14839,17,22,10,4,2,3
1770,15182,17,2,10,1,2,3
1910,15322,17,2,10,1,2,3
1882,15294,18,16,10,7,2,3
1007,14419,19,2,10,21,2,2
1709,15121,19,15,10,6,2,3
1209,14621,20,8,10,11,2,2
1071,14483,22,3,10,5,2,3
1169,14581,22,1,10,1,2,3
1235,14647,24,29,10,4,2,3
1600,15012,24,4,10,1,2,3
1156,14568,26,22,10,20,2,2
1044,14456,27,21,10,11,2,2
1983,15395,27,17,10,22,2,2
1215,14627,28,16,10,22,2,2
1931,15343,28,5,10,24,2,2
1096,14508,30,9,10,18,2,2
1915,15327,1,6,11,9,2,3
1997,15409,1,14,11,12,2,2
1568,14980,2,6,11,20,2,2
1720,15132,3,5,11,9,2,3
1151,14563,5,27,11,22,2,2
1243,14655,6,22,11,4,2,3
1966,15378,6,12,11,24,2,2
1114,14526,7,2,11,3,2,3
1871,15283,7,30,11,20,2,2
1994,15406,7,22,11,20,2,2
1118,14530,8,5,11,4,2,3
1216,14628,8,30,11,14,2,2
1470,14882,8,26,11,8,2,3
1976,15388,8,5,11,12,2,2
1453,14865,11,28,11,23,2,2
1743,15155,11,18,11,15,2,2
1448,14860,12,11,11,17,2,2
1126,14538,13,28,11,21,2,2
1240,14652,15,9,11,24,2,2
1054,14466,16,1,11,14,2,2
1758,15170,16,4,11,24,2,2
1345,14757,17,7,11,6,2,3
1873,15285,17,23,11,16,2,2
1944,15356,17,16,11,6,2,3
1027,14439,18,1,11,24,2,2
1809,15221,18,16,11,17,2,2
1916,15328,19,20,11,22,2,2
1958,15370,19,11,11,2,2,3
1469,14881,21,29,11,7,2,3
1535,14947,21,2,11,1,2,3
1644,15056,22,19,11,13,2,2
1934,15346,23,26,11,6,2,3
1517,14929,24,4,11,9,2,3
1567,14979,24,17,11,2,2,3
1793,15205,24,19,11,19,2,2
1569,14981,25,1,11,23,2,2
1777,15189,26,25,11,7,2,3
1795,15207,26,20,11,10,2,3
1128,14540,27,7,11,13,2,2
1737,15149,28,6,11,24,2,2
1036,14448,29,16,11,8,2,3
1745,15157,29,17,11,17,2,2
1186,14598,2,22,12,14,2,2
1422,14834,4,19,12,6,2,3
1028,14440,5,8,12,1,2,3
1626,15038,5,7,12,16,2,2
1636,15048,5,4,12,19,2,2
1122,14534,6,15,12,21,2,2
1458,14870,6,25,12,23,2,2
1740,15152,6,5,12,20,2,2
1533,14945,7,27,12,20,2,2
1293,14705,8,17,12,1,2,3
1369,14781,8,14,12,1,2,3
1824,15236,8,16,12,1,2,3
1282,14694,10,24,12,9,2,3
1587,14999,10,28,12,17,2,2
1957,15369,10,26,12,15,2,2
1233,14645,11,17,12,11,2,3
1289,14701,11,10,12,13,2,2
1714,15126,11,24,12,18,2,2
1303,14715,12,13,12,15,2,2
1728,15140,12,13,12,6,2,3
1508,14920,14,29,12,19,2,2
1625,15037,15,28,12,9,2,3
1152,14564,16,25,12,6,2,3
1520,14932,16,29,12,23,2,2
1831,15243,16,10,12,8,2,3
1034,14446,17,18,12,15,2,2
1712,15124,18,4,12,18,2,2
1056,14468,19,18,12,7,2,3
1224,14636,19,8,12,20,2,2
1659,15071,19,29,12,14,2,2
1778,15190,19,10,12,6,2,3
1962,15374,19,28,12,5,2,3
1968,15380,19,18,12,24,2,2
1148,14560,21,20,12,13,2,2
1906,15318,21,9,12,15,2,2
1229,14641,23,1,12,1,2,3
1373,14785,24,16,12,3,2,3
1374,14786,25,18,12,7,2,3
1485,14897,26,2,12,13,2,2
1504,14916,26,2,12,6,2,3
1826,15238,26,11,12,5,2,3
1847,15259,26,14,12,16,2,2
1662,15074,29,8,12,15,2,2
1612,15024,30,8,12,19,2,2
1444,14856,1,3,13,6,2,3
1361,14773,2,21,13,16,2,2
1434,14846,2,23,13,16,2,2
1878,15290,2,6,13,2,2,3
1182,14594,3,18,13,22,2,2
1570,14982,3,8,13,24,2,2
1924,15336,3,24,13,22,2,2
1120,14532,5,11,13,2,2,3
1529,14941,5,27,13,22,2,2
1565,14977,5,11,13,19,2,2
1840,15252,5,17,13,15,2,2
1064,14476,7,23,13,20,2,2
1100,14512,8,22,13,24,2,2
1688,15100,8,9,13,8,2,3
1011,14423,9,28,13,22,2,2
1274,14686,9,15,13,8,2,3
1903,15315,9,27,13,17,2,2
1657,15069,10,15,13,5,2,3
1203,14615,11,1,13,18,2,2
1767,15179,12,1,13,14,2,2
1877,15289,12,29,13,4,2,3
1241,14653,13,18,13,6,2,3
1833,15245,13,18,13,16,2,2
1076,14488,14,27,13,16,2,2
1170,14582,15,9,13,8,2,3
1175,14587,15,1,13,12,2,3
1356,14768,15,25,13,21,2,2
1558,14970,15,12,13,6,2,3
1708,15120,15,3,13,18,2,2
1904,15316,15,19,13,10,2,3
1382,14794,17,5,13,10,2,3
1961,15373,18,21,13,8,2,3
1140,14552,21,2,13,16,2,2
1761,15173,21,20,13,7,2,3
1814,15226,21,27,13,12,2,3
1353,14765,22,27,13,9,2,3
1174,14586,23,25,13,4,2,3
1547,14959,23,24,13,1,2,3
1838,15250,24,1,13,18,2,2
1387,14799,25,14,13,3,2,3
1006,14418,29,24,13,16,2,2
1172,14584,29,21,13,4,2,3
1885,15297,30,28,13,22,2,2
1975,15387,30,19,13,17,2,2
1582,14994,1,3,14,17,2,2
1974,15386,1,15,14,7,2,3
1008,14420,3,27,14,16,2,2
1316,14728,3,5,14,17,2,2
1707,15119,3,16,14,3,2,3
1416,14828,4,23,14,17,2,2
1514,14926,4,9,14,22,2,2
1295,14707,5,27,14,15,2,2
1701,15113,5,24,14,20,2,2
1995,15407,5,21,14,6,2,3
1164,14576,6,4,14,1,2,3
1165,14577,6,2,14,3,2,3
1538,14950,6,8,14,19,2,2
1812,15224,6,28,14,21,2,2
1702,15114,9,10,14,17,2,2
1872,15284,9,26,14,17,2,2
1212,14624,10,18,14,2,2,3
1537,14949,12,22,14,21,2,2
1275,14687,13,11,14,6,2,3
1041,14453,14,11,14,19,2,2
1883,15295,14,30,14,12,2,3
1595,15007,15,24,14,1,2,3
1807,15219,15,11,14,17,2,2
1818,15230,15,30,14,1,2,3
1542,14954,17,2,14,4,2,3
1009,14421,18,14,14,17,2,2
1119,14531,19,18,14,5,2,3
1190,14602,19,24,14,17,2,2
1319,14731,19,23,14,20,2,2
1846,15258,19,18,14,6,2,3
1189,14601,20,4,14,16,2,2
1391,14803,20,25,14,13,2,3
1700,15112,20,11,14,17,2,2
1286,14698,22,21,14,12,2,3
1553,14965,22,23,14,17,2,2
1867,15279,22,2,14,8,2,3
1425,14837,23,3,14,18,2,2
1532,14944,24,9,14,10,2,3
1059,14471,26,25,14,1,2,3
1781,15193,26,10,14,4,2,3
1002,14414,27,29,14,15,2,2
1459,14871,28,10,14,17,2,2
1456,14868,29,12,14,18,2,2
1254,14666,30,11,14,18,2,2
1359,14771,30,2,14,24,2,2
1620,15032,1,14,15,8,2,3
1199,14611,3,8,15,3,2,3
1300,14712,3,18,15,5,2,3
1381,14793,3,8,15,18,2,2
1417,14829,3,6,15,1,2,3
1574,14986,3,2,15,24,2,2
1844,15256,3,29,15,7,2,3
1879,15291,3,19,15,6,2,3
1137,14549,4,28,15,12,2,3
1270,14682,4,21,15,16,2,2
1744,15156,4,27,15,4,2,3
1245,14657,6,18,15,24,2,2
1248,14660,7,28,15,12,2,3
1317,14729,7,12,15,4,2,3
1045,14457,8,28,15,19,2,2
1134,14546,8,30,15,4,2,3
1214,14626,8,6,15,11,2,3
1610,15022,8,17,15,1,2,3
1291,14703,9,8,15,7,2,3
1132,14544,11,12,15,18,2,2
